Order_ID,Restaurant,User_Type,Time,Items_List,Items
16571,PizzaHut,family,night,"['Pepperoni Pizza', 'Wings', 'Pepsi', 'Pepsi', 'Potato Wedges', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Chicken Bucket', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Zinger', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Beef Burger', 'Pepsi', 'Pepsi', 'McChicken', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pickles', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mirinda', 'Pepsi', 'Pepsi', 'Sprite', 'Potato Wedges', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Cheesy Bread', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mirinda', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepperoni Pizza', 'Koshary', 'Pepsi', 'Onion Rings', 'Pepsi', 'Quarter Pounder', 'Pepsi', 'Pepsi', 'Pepsi', 'Coleslaw', 'Pepsi', 'Coleslaw', 'Pepsi', 'Tamarind Juice', 'Pepsi']","Pepperoni Pizza, Wings, Pepsi, Pepsi, Potato Wedges, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Mountain Dew, Pepsi, Pepsi, Pepsi, Chicken Bucket, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Zinger, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Beef Burger, Pepsi, Pepsi, McChicken, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pickles, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Mirinda, Pepsi, Pepsi, Sprite, Potato Wedges, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Cheesy Bread, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi"
16572,Hardees,diet,night,['Chicken Fillet'],Chicken Fillet
16573,SpaghettiFactory,family,night,"['Spaghetti Bolognese', 'Salad', 'Salad', 'Juice']","Spaghetti Bolognese, Salad, Salad, Juice"
16574,PizzaHut,diet,morning,['Pepperoni Pizza'],Pepperoni Pizza
16575,KFC,student,afternoon,"['Zinger', 'Pepsi']","Zinger, Pepsi"
16576,CookDoor,diet,night,"['Shawarma', 'Chicken Sandwich']","Shawarma, Chicken Sandwich"
16577,Hardees,family,afternoon,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
16578,CookDoor,diet,night,"['Shawarma', 'Fries']","Shawarma, Fries"
16579,Dominos,family,afternoon,"['Pepperoni Pizza', 'Coke']","Pepperoni Pizza, Coke"
16580,Bazooka,diet,morning,['Beef Burger'],Beef Burger
16581,Hardees,student,afternoon,"['Chicken Fillet', 'Fries', 'Pepsi']","Chicken Fillet, Fries, Pepsi"
16582,Hardees,diet,afternoon,['Thickburger'],Thickburger
16583,SpaghettiFactory,student,morning,"['Alfredo Pasta', 'Salad', 'Soda']","Alfredo Pasta, Salad, Soda"
16584,McDonalds,family,morning,"['Big Mac', 'Fries', 'Fries', 'Coke']","Big Mac, Fries, Fries, Coke"
16585,Dominos,student,afternoon,['BBQ Chicken Pizza'],BBQ Chicken Pizza
16586,Hardees,family,afternoon,"['Thickburger', 'Pepsi']","Thickburger, Pepsi"
16587,Hardees,student,night,"['Chicken Fillet', 'Fries']","Chicken Fillet, Fries"
16588,SpaghettiFactory,family,night,"['Spaghetti Bolognese', 'Garlic Bread', 'Juice']","Spaghetti Bolognese, Garlic Bread, Juice"
16589,SpaghettiFactory,student,afternoon,"['Spaghetti Bolognese', 'Salad', 'Juice']","Spaghetti Bolognese, Salad, Juice"
16590,Dominos,diet,morning,['Pepperoni Pizza'],Pepperoni Pizza
16591,KFC,student,afternoon,"['Zinger', 'Fries', 'Pepsi']","Zinger, Fries, Pepsi"
16592,Bazooka,family,morning,"['Beef Burger', 'Fries', 'Juice']","Beef Burger, Fries, Juice"
16593,TacoBell,diet,afternoon,['Burrito'],Burrito
16594,Hardees,family,morning,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
16595,PizzaHut,diet,morning,['Pepperoni Pizza'],Pepperoni Pizza
16596,Zooba,student,night,"['Koshary', 'Tamarind Juice']","Koshary, Tamarind Juice"
16597,KFC,student,morning,"['Twister', 'Fries', 'Pepsi']","Twister, Fries, Pepsi"
16598,KFC,family,morning,"['Zinger', 'Fries', 'Pepsi', 'Coleslaw', 'Juice', 'Salad', 'Chicken Bucket', 'Crispy Sandwich', 'Sprite', 'Salad', 'Chicken Sandwich', 'McChicken', 'Coke', 'Onion Rings', 'Juice', 'Cheesy Bread', 'Cheesy Bread', 'BBQ Chicken Pizza', 'Mountain Dew']","Zinger, Fries, Pepsi, Coleslaw, Juice, Salad, Chicken Bucket, Crispy Sandwich, Sprite, Salad, Chicken Sandwich, McChicken, Coke, Onion Rings, Juice, Cheesy Bread, Cheesy Bread"
16599,PizzaHut,diet,afternoon,"['Pepperoni Pizza', 'Wings']","Pepperoni Pizza, Wings"
16600,Hardees,family,afternoon,"['Thickburger', 'Fries']","Thickburger, Fries"
16601,Zooba,family,night,"['Koshary', 'Tamarind Juice', 'Tamarind Juice', 'Mirinda', 'Margherita', 'Soda', 'Koshary', 'Chicken Ranch', 'Onion Rings', 'Juice', 'Shawarma', 'Cola', 'Thickburger', 'Pickles', 'Hibiscus', 'Salad', 'Chicken Bucket']","Koshary, Tamarind Juice, Tamarind Juice, Mirinda, Margherita, Soda, Koshary, Chicken Ranch, Onion Rings, Juice, Shawarma, Cola, Thickburger, Pickles"
16602,Dominos,family,morning,"['Pepperoni Pizza', 'Potato Wedges', 'Sprite']","Pepperoni Pizza, Potato Wedges, Sprite"
16603,TacoBell,student,night,"['Taco', 'Pepsi', 'Koshary']","Taco, Pepsi, Koshary"
16604,McDonalds,student,afternoon,"['McChicken', 'Fanta', 'Potato Wedges']","McChicken, Fanta, Potato Wedges"
16605,Zooba,family,morning,"['Koshary', 'Tamarind Juice', 'Tamarind Juice', 'Mirinda', 'Margherita', 'Soda', 'Koshary', 'Chicken Ranch', 'Onion Rings', 'Juice', 'Shawarma', 'Cola', 'Thickburger', 'Pickles', 'Hibiscus', 'Salad', 'Chicken Bucket']","Koshary, Tamarind Juice, Tamarind Juice, Mirinda, Margherita, Soda, Koshary, Chicken Ranch, Onion Rings, Juice, Shawarma, Cola, Thickburger, Pickles"
16606,SpaghettiFactory,diet,afternoon,['Alfredo Pasta'],Alfredo Pasta
16607,Bazooka,student,morning,"['Crispy Sandwich', 'Fries']","Crispy Sandwich, Fries"
16608,TacoBell,family,night,"['Burrito', 'Fries', 'Pepsi']","Burrito, Fries, Pepsi"
16609,CookDoor,family,morning,"['Shawarma', 'Fries', 'Juice', 'Thickburger', 'Twister', 'Garlic Bread', 'Beef Burger', 'Spaghetti Bolognese', 'Coke', 'Chicken Ranch', 'Koshary', 'BBQ Chicken Pizza', '7UP', 'Burrito']","Shawarma, Fries, Juice, Thickburger, Twister, Garlic Bread, Beef Burger, Spaghetti Bolognese, Coke, Chicken Ranch, Koshary, BBQ Chicken Pizza, 7UP"
16610,Bazooka,diet,afternoon,['Crispy Sandwich'],Crispy Sandwich
16611,Hardees,family,afternoon,"['Thickburger', 'Fries', 'Fries', 'Pepsi']","Thickburger, Fries, Fries, Pepsi"
16612,Hardees,family,night,"['Thickburger', 'Fries', 'Fries', 'Pepsi']","Thickburger, Fries, Fries, Pepsi"
16613,PizzaHut,family,night,"['Pepperoni Pizza', 'Wings', 'Pepsi', 'Pepsi', 'Coleslaw']","Pepperoni Pizza, Wings, Pepsi, Pepsi, Coleslaw"
16614,Hardees,diet,afternoon,['Thickburger'],Thickburger
16615,Bazooka,diet,afternoon,"['Beef Burger', 'Fries']","Beef Burger, Fries"
16616,KFC,student,night,['Zinger'],Zinger
16617,Hardees,diet,morning,['Thickburger'],Thickburger
16618,PizzaHut,diet,morning,['Pepperoni Pizza'],Pepperoni Pizza
16619,Zooba,student,morning,['Koshary'],Koshary
16620,SpaghettiFactory,student,morning,"['Spaghetti Bolognese', 'Juice']","Spaghetti Bolognese, Juice"
16621,Bazooka,student,night,"['Crispy Sandwich', 'Fries']","Crispy Sandwich, Fries"
16622,KFC,student,night,"['Zinger', 'Fries']","Zinger, Fries"
16623,TacoBell,diet,morning,"['Taco', 'Fries']","Taco, Fries"
16624,PizzaHut,student,morning,['Pepperoni Pizza'],Pepperoni Pizza
16625,CookDoor,diet,night,['Shawarma'],Shawarma
16626,Hardees,family,night,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
16627,TacoBell,diet,morning,['Taco'],Taco
16628,McDonalds,diet,night,['Big Mac'],Big Mac
16629,TacoBell,student,morning,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
16630,KFC,student,morning,"['Zinger', 'Fries']","Zinger, Fries"
16631,McDonalds,diet,night,['Quarter Pounder'],Quarter Pounder
16632,McDonalds,student,morning,"['Big Mac', 'Hibiscus']","Big Mac, Hibiscus"
16633,Zooba,family,morning,"['Koshary', 'Tamarind Juice', 'Tamarind Juice', 'Mirinda', 'Margherita', 'Soda', 'Koshary', 'Chicken Ranch', 'Onion Rings', 'Juice', 'Shawarma', 'Cola', 'Thickburger', 'Pickles', 'Hibiscus', 'Salad', 'Chicken Bucket']","Koshary, Tamarind Juice, Tamarind Juice, Mirinda, Margherita, Soda, Koshary, Chicken Ranch, Onion Rings, Juice, Shawarma, Cola, Thickburger, Pickles"
16634,KFC,family,afternoon,"['Chicken Bucket', 'Fries', 'Pepsi']","Chicken Bucket, Fries, Pepsi"
16635,SpaghettiFactory,family,morning,"['Spaghetti Bolognese', 'Salad', 'Garlic Bread', 'Soda']","Spaghetti Bolognese, Salad, Garlic Bread, Soda"
16636,Zooba,student,night,"['Falafel Sandwich', 'Fries', 'Tamarind Juice']","Falafel Sandwich, Fries, Tamarind Juice"
16637,PizzaHut,student,night,"['Pepperoni Pizza', 'Wings', 'Pepsi', 'Pepsi', 'Potato Wedges', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Chicken Bucket', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Zinger', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Beef Burger', 'Pepsi', 'Pepsi', 'McChicken', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pickles', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mirinda', 'Pepsi', 'Pepsi', 'Sprite', 'Potato Wedges', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Cheesy Bread', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mirinda', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepperoni Pizza', 'Koshary', 'Pepsi', 'Onion Rings', 'Pepsi', 'Quarter Pounder', 'Pepsi', 'Pepsi', 'Pepsi', 'Coleslaw', 'Pepsi', 'Coleslaw', 'Pepsi', 'Tamarind Juice', 'Pepsi']","Pepperoni Pizza, Wings, Pepsi, Pepsi, Potato Wedges, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Mountain Dew, Pepsi, Pepsi, Pepsi, Chicken Bucket, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Zinger, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Beef Burger, Pepsi, Pepsi, McChicken, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pickles, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Mirinda, Pepsi, Pepsi, Sprite, Potato Wedges, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Cheesy Bread, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Mirinda"
16638,CookDoor,family,afternoon,"['Shawarma', 'Fries', 'Juice']","Shawarma, Fries, Juice"
16639,Bazooka,family,night,"['Beef Burger', 'Fries', 'Juice']","Beef Burger, Fries, Juice"
16640,SpaghettiFactory,student,afternoon,"['Spaghetti Bolognese', 'Garlic Bread', 'Juice']","Spaghetti Bolognese, Garlic Bread, Juice"
16641,SpaghettiFactory,student,afternoon,"['Spaghetti Bolognese', 'Garlic Bread', 'Juice']","Spaghetti Bolognese, Garlic Bread, Juice"
16642,Hardees,family,morning,"['Chicken Fillet', 'Fries', 'Pepsi']","Chicken Fillet, Fries, Pepsi"
16643,Dominos,student,morning,"['Pepperoni Pizza', 'Cheesy Bread', 'Coke']","Pepperoni Pizza, Cheesy Bread, Coke"
16644,McDonalds,student,afternoon,"['McChicken', 'Fries', 'Sprite']","McChicken, Fries, Sprite"
16645,Hardees,diet,morning,['Thickburger'],Thickburger
16646,Hardees,student,night,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
16647,Zooba,student,night,"['Koshary', 'Tamarind Juice']","Koshary, Tamarind Juice"
16648,Hardees,family,afternoon,"['Thickburger', 'Fries']","Thickburger, Fries"
16649,PizzaHut,student,night,"['Chicken Ranch', 'Garlic Bread', 'Pepsi']","Chicken Ranch, Garlic Bread, Pepsi"
16650,Hardees,student,afternoon,"['Thickburger', 'Fries']","Thickburger, Fries"
16651,Zooba,student,afternoon,"['Falafel Sandwich', 'Fries', 'Tamarind Juice']","Falafel Sandwich, Fries, Tamarind Juice"
16652,Bazooka,diet,afternoon,['Beef Burger'],Beef Burger
16653,SpaghettiFactory,student,night,"['Spaghetti Bolognese', 'Juice']","Spaghetti Bolognese, Juice"
16654,SpaghettiFactory,student,morning,"['Alfredo Pasta', 'Juice']","Alfredo Pasta, Juice"
16655,TacoBell,diet,night,['Taco'],Taco
16656,SpaghettiFactory,family,night,"['Alfredo Pasta', 'Garlic Bread', 'Juice']","Alfredo Pasta, Garlic Bread, Juice"
16657,Hardees,student,afternoon,"['Thickburger', 'Fries']","Thickburger, Fries"
16658,KFC,family,afternoon,"['Zinger', 'Fries']","Zinger, Fries"
16659,PizzaHut,student,morning,"['Pepperoni Pizza', 'Wings', 'Pepsi']","Pepperoni Pizza, Wings, Pepsi"
16660,Bazooka,student,morning,['Crispy Sandwich'],Crispy Sandwich
16661,SpaghettiFactory,student,night,"['Alfredo Pasta', 'Garlic Bread']","Alfredo Pasta, Garlic Bread"
16662,TacoBell,student,night,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
16663,KFC,diet,night,['Twister'],Twister
16664,TacoBell,diet,night,"['Taco', 'Fries']","Taco, Fries"
16665,CookDoor,diet,afternoon,"['Shawarma', 'Fries']","Shawarma, Fries"
16666,Hardees,student,night,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
16667,TacoBell,diet,night,"['Taco', 'Coleslaw']","Taco, Coleslaw"
16668,TacoBell,diet,morning,['Taco'],Taco
16669,CookDoor,diet,afternoon,['Shawarma'],Shawarma
16670,Dominos,diet,night,"['Pepperoni Pizza', 'Coke']","Pepperoni Pizza, Coke"
16671,Dominos,family,afternoon,"['BBQ Chicken Pizza', 'Potato Wedges', 'Cheesy Bread', 'Coke']","BBQ Chicken Pizza, Potato Wedges, Cheesy Bread, Coke"
16672,Zooba,student,morning,"['Koshary', 'Tamarind Juice', 'Tamarind Juice', 'Mirinda', 'Margherita', 'Soda', 'Koshary', 'Chicken Ranch', 'Onion Rings', 'Juice', 'Shawarma', 'Cola', 'Thickburger', 'Pickles', 'Hibiscus', 'Salad', 'Chicken Bucket']","Koshary, Tamarind Juice, Tamarind Juice, Mirinda, Margherita, Soda, Koshary, Chicken Ranch, Onion Rings, Juice, Shawarma, Cola, Thickburger, Pickles"
16673,CookDoor,diet,morning,['Shawarma'],Shawarma
16674,McDonalds,diet,afternoon,['McChicken'],McChicken
16675,McDonalds,family,morning,"['Big Mac', 'Fries', 'Coke', 'Cheesy Bread', 'Fanta', 'Chicken Sandwich', 'BBQ Chicken Pizza', 'Wings', 'McChicken', 'Chicken Fillet', 'Hibiscus', 'Nuggets', 'Mountain Dew', 'Mozzarella Sticks', 'Potato Wedges', 'Spaghetti Bolognese', 'Salad', 'Quarter Pounder', 'Alfredo Pasta', 'Spaghetti Bolognese']","Big Mac, Fries, Coke, Cheesy Bread, Fanta, Chicken Sandwich, BBQ Chicken Pizza, Wings, McChicken, Chicken Fillet, Hibiscus, Nuggets, Mountain Dew, Mozzarella Sticks, Potato Wedges, Spaghetti Bolognese, Salad, Quarter Pounder"
16676,CookDoor,diet,afternoon,"['Chicken Sandwich', 'Spaghetti Bolognese']","Chicken Sandwich, Spaghetti Bolognese"
16677,McDonalds,family,morning,"['McChicken', 'Fries', 'Fries']","McChicken, Fries, Fries"
16678,CookDoor,diet,afternoon,['Chicken Sandwich'],Chicken Sandwich
16679,Dominos,family,afternoon,"['BBQ Chicken Pizza', 'Potato Wedges', 'Coke']","BBQ Chicken Pizza, Potato Wedges, Coke"
16680,KFC,family,morning,"['Zinger', 'Fries', '7UP']","Zinger, Fries, 7UP"
16681,Hardees,student,afternoon,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
16682,TacoBell,student,night,"['Taco', 'Pepsi']","Taco, Pepsi"
16683,KFC,diet,morning,"['Chicken Bucket', 'Fries']","Chicken Bucket, Fries"
16684,PizzaHut,student,morning,"['Pepperoni Pizza', 'Garlic Bread', 'Pepsi']","Pepperoni Pizza, Garlic Bread, Pepsi"
16685,Zooba,family,morning,"['Koshary', 'Fries', 'Fries', 'Tamarind Juice', 'Alfredo Pasta']","Koshary, Fries, Fries, Tamarind Juice, Alfredo Pasta"
16686,PizzaHut,student,morning,"['Chicken Ranch', 'Pepsi']","Chicken Ranch, Pepsi"
16687,Dominos,student,afternoon,"['Pepperoni Pizza', 'Sprite']","Pepperoni Pizza, Sprite"
16688,Bazooka,family,afternoon,"['Beef Burger', 'Juice']","Beef Burger, Juice"
16689,PizzaHut,family,night,"['Chicken Ranch', 'Garlic Bread', 'Pepsi']","Chicken Ranch, Garlic Bread, Pepsi"
16690,SpaghettiFactory,family,night,"['Alfredo Pasta', 'Salad', 'Garlic Bread', 'Juice']","Alfredo Pasta, Salad, Garlic Bread, Juice"
16691,TacoBell,student,afternoon,"['Taco', 'Pepsi']","Taco, Pepsi"
16692,TacoBell,diet,night,"['Taco', 'Fries']","Taco, Fries"
16693,Hardees,student,morning,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
16694,CookDoor,family,morning,"['Shawarma', 'Fries', 'Fries', 'Juice']","Shawarma, Fries, Fries, Juice"
16695,Dominos,family,night,"['Pepperoni Pizza', 'Cheesy Bread', 'Sprite', 'Coke']","Pepperoni Pizza, Cheesy Bread, Sprite, Coke"
16696,McDonalds,diet,morning,['McChicken'],McChicken
16697,CookDoor,family,morning,"['Shawarma', 'Fries', 'Fries', 'Juice']","Shawarma, Fries, Fries, Juice"
16698,McDonalds,diet,afternoon,"['McChicken', 'Fries']","McChicken, Fries"
16699,KFC,diet,afternoon,['Zinger'],Zinger
16700,Bazooka,family,night,"['Crispy Sandwich', 'Fries', 'Fries']","Crispy Sandwich, Fries, Fries"
16701,McDonalds,family,afternoon,"['Big Mac', 'Fries', 'Coke', 'Cheesy Bread', 'Fanta', 'Chicken Sandwich', 'BBQ Chicken Pizza', 'Wings', 'McChicken', 'Chicken Fillet', 'Hibiscus', 'Nuggets', 'Mountain Dew', 'Mozzarella Sticks', 'Potato Wedges', 'Spaghetti Bolognese', 'Salad', 'Quarter Pounder', 'Alfredo Pasta', 'Spaghetti Bolognese']","Big Mac, Fries, Coke, Cheesy Bread, Fanta, Chicken Sandwich, BBQ Chicken Pizza, Wings, McChicken, Chicken Fillet, Hibiscus, Nuggets, Mountain Dew, Mozzarella Sticks, Potato Wedges, Spaghetti Bolognese, Salad, Quarter Pounder"
16702,KFC,student,afternoon,"['Twister', 'Fries', 'Pepsi']","Twister, Fries, Pepsi"
16703,Dominos,family,afternoon,"['Pepperoni Pizza', 'Cheesy Bread', 'Potato Wedges', 'Sprite']","Pepperoni Pizza, Cheesy Bread, Potato Wedges, Sprite"
16704,TacoBell,family,afternoon,"['Taco', 'Fries', 'Fries']","Taco, Fries, Fries"
16705,Dominos,student,night,"['BBQ Chicken Pizza', 'Cheesy Bread', 'Sprite', 'Juice']","BBQ Chicken Pizza, Cheesy Bread, Sprite, Juice"
16706,Dominos,diet,night,"['Pepperoni Pizza', 'Cheesy Bread', 'Coke', 'Cola']","Pepperoni Pizza, Cheesy Bread, Coke, Cola"
16707,TacoBell,diet,afternoon,['Taco'],Taco
16708,KFC,diet,morning,['Zinger'],Zinger
16709,KFC,diet,night,['Zinger'],Zinger
16710,TacoBell,family,afternoon,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
16711,Dominos,student,night,"['Pepperoni Pizza', 'Cheesy Bread', 'Coke', 'Sprite']","Pepperoni Pizza, Cheesy Bread, Coke, Sprite"
16712,CookDoor,diet,afternoon,['Shawarma'],Shawarma
16713,Hardees,family,night,"['Thickburger', 'Pepsi']","Thickburger, Pepsi"
16714,Dominos,diet,night,"['Pepperoni Pizza', 'Sprite']","Pepperoni Pizza, Sprite"
16715,KFC,diet,afternoon,['Twister'],Twister
16716,SpaghettiFactory,student,afternoon,"['Alfredo Pasta', 'Salad']","Alfredo Pasta, Salad"
16717,PizzaHut,student,morning,"['Margherita', 'Pepsi']","Margherita, Pepsi"
16718,SpaghettiFactory,student,afternoon,"['Spaghetti Bolognese', 'Salad', 'Juice']","Spaghetti Bolognese, Salad, Juice"
16719,Hardees,student,afternoon,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
16720,CookDoor,student,night,"['Shawarma', 'Fries', 'Juice']","Shawarma, Fries, Juice"
