Review_ID,Restaurant,Rating,Sentiment,Review
19330,Zooba,4,1,"In my opinion, The Koshary was excellent and the price was really good The Koshary felt fresh and well prepared Totally worth it."
19331,Zooba,2,0,Wow just wow... in a bad way
19332,Zooba,5,1,"Well, The Falafel Sandwich was tasty and the packaging was really good not as good as before The Falafel Sandwich felt fresh and well prepared Totally worth it. 😡"
19333,Zooba,3,1,"In my opinion, The Falafel Sandwich was awesome and teh price was really good Could be better next time."
19334,Zooba,1,0,Best Koshary ever... said no one
19335,Zooba,4,1,"From my experience, The Koshary was superb I might give it another try."
19336,Zooba,2,0,"In my opinion, The Falafel Sandwich was terrible and the packaging was very bad but there were a few issues Overall, decent experience. 🤢"
19337,Zooba,5,1,"The Falafel Sandwich was fresh and the price was really good The Falafel Sandwich felt fresh and well prepared Overall, decent experience. 😡"
19338,Zooba,4,1,The Falafel Sandwich was amazing The Falafel Sandwich felt fresh and well prepared
19339,Zooba,3,1,The Koshary was very satisfying and the service was really good The Koshary felt fresh and well prepared Never again.
19340,Zooba,3,0,"From my experience, The Koshary was unacceptable and teh delivery was very bad better than last time The Koshary did not meet my expectations at all"
19341,Zooba,3,0,The Koshary was cold worse than expected The Koshary did not meet my expectations at all I would definitely order again. tbh
19342,Zooba,4,1,I think The Koshary was amazing I might give it another try.
19343,Zooba,5,0,"In my opinion, The Koshary was tasteless not as good as before The Koshary did not meet my expectations at all I might give it another try. bro"
19344,Zooba,4,1,"Well, The Koshary was awesome and the quality was really good The Koshary felt fresh and well prepared but there were a few issues Overall, decent experience."
19345,Zooba,4,1,"The Falafel Sandwich was awesome and teh packaging was really good way better than I thought The Falafel Sandwich felt fresh and well prepared Overall, decent experience."
19346,Zooba,4,1,I think The Koshary was incredible and the delivery was really good better than last time The Koshary felt fresh and well prepared
19347,Zooba,5,1,"To be honest, The Falafel Sandwich was very satisfying and teh service was really good The Falafel Sandwich felt fresh and well prepared I would definitely order again. bro"
19348,Zooba,3,0,"From my experience, The Falafel Sandwich was awful and the service was very bad The Falafel Sandwich did not meet my expectations at all but there were a few issues Totally worth it. 😐"
19349,Zooba,5,0,"Honestly, The Falafel Sandwich was awful and the price was very bad not as good as before The Falafel Sandwich did not meet my expectations at all Overall, decent experience."
19350,Zooba,2,0,"Well, The Koshary was unacceptable and teh price was very bad way better than I thought The Koshary did not meet my expectations at all but tehre were a few issues"
19351,Zooba,4,0,The Koshary was tasteless Not sure if I’ll order again. ngl
19352,Zooba,1,1,"From my experience, The Falafel Sandwich was tasty and the price was really good The Falafel Sandwich felt fresh and well prepared I might give it another try. bro 🔥"
19353,Zooba,5,0,"To be honest, The Falafel Sandwich was disappointing and the quality was very bad The Falafel Sandwich did not meet my expectations at all Totally worth it. idk"
19354,Zooba,2,0,"From my experience, The Koshary was cold and teh packaging was very bad The Koshary did not meet my expectations at all Totally worth it. 😍"
19355,Zooba,2,0,The Koshary was overcooked and the quality was very bad The Koshary did not meet my expectations at all Totally worth it.
19356,Zooba,3,0,I think The Falafel Sandwich was cold and the quality was very bad not as good as before The Falafel Sandwich did not meet my expectations at all but there were a few issues I might give it another try.
19357,Zooba,3,0,"Well, The Falafel Sandwich was terrible and the packaging was very bad worse than expected Overall, decent experience."
19358,Zooba,3,1,The Koshary was very satisfying and the service was really good The Koshary felt fresh and well prepared Could be better next time.
19359,Zooba,4,1,I think The Falafel Sandwich was wonderful and teh quality was really good The Falafel Sandwich felt fresh and well prepared idk
19360,Zooba,1,0,"To be honest, The Falafel Sandwich was horrible and the price was very bad The Falafel Sandwich did not meet my expectations at all but there were a few issues Overall, decent experience."
19361,Zooba,2,1,I think The Koshary was perfect and the delivery was really good The Koshary felt fresh and well prepared but there were a few issues ngl 🤢
19362,Zooba,1,0,"Great Koshary, I only waited 60 minutes"
19363,Zooba,5,1,The Koshary was delicious and the price was really good The Koshary felt fresh and well prepared Never again. bro 🔥
19364,Zooba,4,1,"Well, The Koshary was wonderful and the price was really good The Koshary felt fresh and well prepared I might give it another try. lol"
19365,Zooba,1,0,"Honestly, The Falafel Sandwich was tasteless not as good as before but there were a few issues I might give it another try."
19366,Zooba,1,0,Amazing Koshary... if you like eating cold cardboard
19367,Zooba,2,0,"To be honest, The Falafel Sandwich was unacceptable The Falafel Sandwich did not meet my expectations at all but there were a few issues Not sure if I’ll order again."
19368,Zooba,2,1,"In my opinion, The Falafel Sandwich was wonderful and the packaging was really good Could be better next time."
19369,Zooba,4,1,"In my opinion, The Koshary was tasty and the packaging was really good but there were a few issues I would definitely order again."
19370,Zooba,4,1,The Falafel Sandwich was fantastic and the delivery was really good
19371,Zooba,5,1,"From my experience, The Falafel Sandwich was fresh and teh quality was really good I would definitely order again. lol"
19372,Zooba,3,1,"From my experience, The Falafel Sandwich was outstanding and the portion size was really good worse than expected The Falafel Sandwich felt fresh and well prepared I might give it another try."
19373,Zooba,2,0,"Great Falafel Sandwich, I only waited 90 minutes"
19374,Zooba,5,0,"Honestly, The Koshary was dry and the taste was very bad way better than I thought Could be better next time."
19375,Zooba,3,0,"In my opinion, The Falafel Sandwich was disappointing and teh portion size was very bad The Falafel Sandwich did not meet my expectations at all Not sure if I’ll order again. idk"
19376,Zooba,1,0,Totally worth the Koshary... for wasting money
19377,Zooba,1,0,Perfect Falafel Sandwich... if this was a nightmare
19378,Zooba,2,0,"To be honest, The Koshary was disappointing and the packaging was very bad Totally worth it."
19379,Zooba,4,1,The Falafel Sandwich was wonderful and the delivery was really good better than last time I would definitely order again. 😍
19380,Zooba,3,1,The Koshary was awesome way better than I thought The Koshary felt fresh and well prepared I might give it another try. idk 😐
19381,Zooba,1,0,"I think The Falafel Sandwich was terrible and the price was very bad The Falafel Sandwich did not meet my expectations at all Overall, decent experience. 😐"
19382,Zooba,4,1,"Honestly, The Falafel Sandwich was very satisfying and the delivery was really good better than last time The Falafel Sandwich felt fresh and well prepared I might give it another try. idk"
19383,Zooba,1,1,"Honestly, The Koshary was superb and teh price was really good The Koshary felt fresh and well prepared but tehre were a few issues I might give it anotehr try. idk"
19384,Zooba,5,1,The Falafel Sandwich was perfect and teh delivery was really good better than last time Could be better next time.
19385,Zooba,5,1,"To be honest, The Koshary was excellent The Koshary felt fresh and well prepared Not sure if I’ll order again. 😐"
19386,Zooba,5,1,"In my opinion, The Falafel Sandwich was amazing and the delivery was really good way better than I thought Never again."
19387,Zooba,3,1,The Koshary was fantastic and the taste was really good
19388,Zooba,3,0,"From my experience, The Falafel Sandwich was awful and the quality was very bad not as good as before The Falafel Sandwich did not meet my expectations at all but there were a few issues"
19389,Zooba,1,0,The Falafel Sandwich was bland and the delivery was very bad worse than expected The Falafel Sandwich did not meet my expectations at all Totally worth it. bro
19390,Zooba,1,0,"Honestly, The Falafel Sandwich was unacceptable and the delivery was very bad idk 🤢"
19391,Zooba,2,0,The Falafel Sandwich was disappointing and the price was very bad not as good as before The Falafel Sandwich did not meet my expectations at all Never again.
19392,Zooba,4,1,"To be honest, The Falafel Sandwich was perfect and the delivery was really good The Falafel Sandwich felt fresh and well prepared but there were a few issues I might give it another try. tbh 🔥"
19393,Zooba,3,0,The Koshary was overcooked and the delivery was very bad The Koshary did not meet my expectations at all but there were a few issues Not sure if I’ll order again.
19394,Zooba,3,1,"Well, The Koshary was incredible and the packaging was really good but there were a few issues Overall, decent experience. lol"
19395,Zooba,1,0,Loved the Koshary... not really
19396,Zooba,5,1,"In my opinion, The Koshary was great and teh price was really good way better than I thought The Koshary felt fresh and well prepared but tehre were a few issues Never again."
19397,Zooba,4,1,"Honestly, The Koshary was incredible and the delivery was really good Could be better next time. ngl"
19398,Zooba,5,1,The Falafel Sandwich was great and teh price was really good I would definitely order again.
19399,Zooba,4,1,"To be honest, The Falafel Sandwich was outstanding The Falafel Sandwich felt fresh and well prepared but there were a few issues Not sure if I’ll order again. idk 👍"
